latitude,longitude,name,region,unitaryAuthArea,nationalPark
56.1331,-3.3765,Kelty,"Central, Tayside & Fife",Fife,
56.497,-3.0684,Muirhead (Angus),"Central, Tayside & Fife",Angus,
56.1273,-4.0683,Gargunnock House,"Central, Tayside & Fife",Stirling,
56.1745,-3.0293,Buckhaven,"Central, Tayside & Fife",Fife,
56.3384,-4.6282,An Caisteal,"Central, Tayside & Fife",Stirling,Loch Lomond and the Trossachs National Park
56.223,-2.699,Anstruther,"Central, Tayside & Fife",Fife,
56.1268,-3.9445,Stirling Youth Hostel (Union Street),"Central, Tayside & Fife",Stirling,
56.1224,-3.9465,Stirling Youth Hostel (St. John Street),"Central, Tayside & Fife",Stirling,
56.3525,-2.8114,St Andrews Links,"Central, Tayside & Fife",Fife,
56.09984,-3.1685,Raith Rovers F.C.,"Central, Tayside & Fife",Fife,
56.1302,-3.3046,Lochgelly,"Central, Tayside & Fife",Fife,
56.117,-3.9409,Stirling,"Central, Tayside & Fife",Stirling,
56.8779,-3.4209,The Cairnwell,"Central, Tayside & Fife",Perth and Kinross,
56.40991,-3.47681,St Johnstone F.C.,"Central, Tayside & Fife",Perth and Kinross,
56.6652,-4.0955,Schiehallion,"Central, Tayside & Fife",Perth and Kinross,
56.5504,-2.6052,Arbroath (Beach),"Central, Tayside & Fife",Angus,
56.3927,-2.8095,Tentsmuir (Beach),"Central, Tayside & Fife",Fife,
56.3252,-4.6457,Beinn Chabhair,"Central, Tayside & Fife",Stirling,Loch Lomond and the Trossachs National Park
56.8787,-3.8816,Beinn Dearg (Perth & Kinross),"Central, Tayside & Fife",Perth and Kinross,
56.1964,-2.9951,Leven,"Central, Tayside & Fife",Fife,
56.3893,-4.773,Ben Oss,"Central, Tayside & Fife",Stirling,Loch Lomond and the Trossachs National Park
56.3877,-4.5399,Ben More (Stirling),"Central, Tayside & Fife",Stirling,Loch Lomond and the Trossachs National Park
56.8941,-3.5628,Beinn Iutharn Mhor,"Central, Tayside & Fife",Aberdeenshire,
56.3332,-4.2337,Stuc A' Chroin,"Central, Tayside & Fife",Perth and Kinross,Loch Lomond and the Trossachs National Park
56.5378,-4.2353,Beinn Ghlas,"Central, Tayside & Fife",Perth and Kinross,
56.5026,-2.7017,Carnoustie,"Central, Tayside & Fife",Angus,
56.8478,-3.1954,Driesh,"Central, Tayside & Fife",Angus,
56.5467,-4.2186,Ben Lawers,"Central, Tayside & Fife",Perth and Kinross,
56.3257,-4.3234,Strathyre,"Central, Tayside & Fife",Stirling,Loch Lomond and the Trossachs National Park
56.0215,-3.9055,Denny,"Central, Tayside & Fife",Falkirk,
56.2005,-3.2129,Leslie,"Central, Tayside & Fife",Fife,
56.2009,-3.1584,Glenrothes,"Central, Tayside & Fife",Fife,
56.4035,-3.2388,Megginch Castle,"Central, Tayside & Fife",Perth and Kinross,
56.69936,-4.19345,Loch Rannoch,"Central, Tayside & Fife",Perth and Kinross,
56.0641,-3.1852,Kinghorn - Pettycur (Beach),"Central, Tayside & Fife",Fife,
56.2025,-3.4074,Kinross House,"Central, Tayside & Fife",Perth and Kinross,
56.1144,-3.3404,Cowdenbeath,"Central, Tayside & Fife",Fife,
56.548,-3.2641,Coupar Angus,"Central, Tayside & Fife",Perth and Kinross,
56.4536,-4.6194,Ben Challum,"Central, Tayside & Fife",Stirling,
56.3007,-3.6986,Auchterarder,"Central, Tayside & Fife",Perth and Kinross,
56.5592,-2.59,Arbroath,"Central, Tayside & Fife",Angus,
56.3128,-3.583,Dunning,"Central, Tayside & Fife",Perth and Kinross,
56.1582,-3.7361,Firpark Ski Slope,"Central, Tayside & Fife",Clackmannanshire,
56.2591,-3.1992,Falkland Palace & Garden,"Central, Tayside & Fife",Fife,
56.0746,-3.4405,Dunfermline A.F.C.,"Central, Tayside & Fife",Fife,
56.6444,-3.8288,Cluny House Gardens,"Central, Tayside & Fife",Perth and Kinross,
56.1141,-3.7905,Alloa,"Central, Tayside & Fife",Clackmannanshire,
56.2372,-2.7704,Kellie Castle Grounds,"Central, Tayside & Fife",Fife,
56.1905,-2.8206,Elie,"Central, Tayside & Fife",Fife,
56.0189,-3.7184,Grangemouth,"Central, Tayside & Fife",Falkirk,
56.707,-2.4646,Montrose,"Central, Tayside & Fife",Angus,
56.3888,-4.2848,Lochearnhead,"Central, Tayside & Fife",Stirling,Loch Lomond and the Trossachs National Park
56.0172,-3.607,Bo'Ness,"Central, Tayside & Fife",Falkirk,
56.4759,-2.9684,Dundee United F.C.,"Central, Tayside & Fife",Dundee,
56.4522,-3.0124,Dundee Airport,"Central, Tayside & Fife",Dundee,
56.52809,-4.11049,Ardtalnaig,"Central, Tayside & Fife",Perth and Kinross,
56.67,-4.42,Finnart,"Central, Tayside & Fife",Perth and Kinross,
56.0918,-3.907,Bannockburn,"Central, Tayside & Fife",Stirling,
56.164,-3.6762,Dollar,"Central, Tayside & Fife",Clackmannanshire,
56.0289,-3.8094,Stenhousemuir,"Central, Tayside & Fife",Falkirk,
56.5688,-4.4714,Stuchd An Lochain,"Central, Tayside & Fife",Perth and Kinross,
56.0057,-3.7519,Falkirk F.C.,"Central, Tayside & Fife",Falkirk,
56.3548,-4.5815,Cruach Ardrain,"Central, Tayside & Fife",Stirling,Loch Lomond and the Trossachs National Park
56.4759,-2.9733,Dundee F.C.,"Central, Tayside & Fife",Dundee,
56.6826,-3.0867,Kirkton Of Kingoldrum,"Central, Tayside & Fife",Angus,
56.1603,-4.6422,Rowardennan Youth Hostel,"Central, Tayside & Fife",Stirling,Loch Lomond and the Trossachs National Park
56.2449,-2.9984,Pratis,"Central, Tayside & Fife",Fife,
56.0293,-4.0581,Carron Valley Mountain Bike Trails,"Central, Tayside & Fife",North Lanarkshire,
56.8527,-3.388,Creag Leacach,"Central, Tayside & Fife",Angus,
56.2451,-4.2103,Callander,"Central, Tayside & Fife",Stirling,Loch Lomond and the Trossachs National Park
56.5425,-4.2531,Meall Corranaich,"Central, Tayside & Fife",Perth and Kinross,
56.6223,-2.615,Chapelton,"Central, Tayside & Fife",Angus,
56.8137,-2.6783,Edzell Castle Pleasance,"Central, Tayside & Fife",Angus,
56.377,-2.862,Leuchars,"Central, Tayside & Fife",Fife,
56.8332,-3.7263,Braigh Coire Chruinn-Bhalgain,"Central, Tayside & Fife",Perth and Kinross,
56.0224,-3.8367,Larbert,"Central, Tayside & Fife",Falkirk,
56.0,-3.785,Falkirk,"Central, Tayside & Fife",Falkirk,
56.0365,-3.4216,Rosyth,"Central, Tayside & Fife",Fife,
56.3917,-3.4562,Perth Youth Hostel,"Central, Tayside & Fife",Perth and Kinross,
56.1147,-3.1517,Kirkcaldy,"Central, Tayside & Fife",Fife,
56.7069,-3.7216,Pitlochry Youth Hostel,"Central, Tayside & Fife",Perth and Kinross,
56.6218,-3.8656,Aberfeldy,"Central, Tayside & Fife",Perth and Kinross,
56.7045,-3.7283,Pitlochry,"Central, Tayside & Fife",Perth and Kinross,
51.5707,-4.2905,Rhossili Bay (Beach),Wales,Swansea,
51.9011,-5.2866,St David's Youth Hostel,Wales,Pembrokeshire,Pembrokeshire Coast National Park
53.2577,-3.4424,St Asaph,Wales,Denbighshire,
51.9692,-5.0838,Aber Mawr Bay (Beach),Wales,Pembrokeshire,
51.8452,-3.8288,Garreg Lwyd,Wales,Carmarthenshire,Brecon Beacons National Park
51.825,-3.0181,Abergavenny,Wales,Monmouthshire,
51.9363,-5.2059,Abereiddy Bay - Slipway (Beach),Wales,Pembrokeshire,
52.8036,-3.6812,Aran Benllyn,Wales,Gwynedd,Snowdonia National Park
52.7867,-3.6866,Aran Fawddwy,Wales,Gwynedd,Snowdonia National Park
52.2649,-3.152,Bache Hill,Wales,Powys,
51.69,-4.764,Heatherton Activity Park Tenby,Wales,Pembrokeshire,
52.2714,-3.1777,Black Mixen,Wales,Powys,
52.1354,-4.5175,Tresaith (Beach),Wales,Ceredigion,
52.4121,-4.0898,Aberystwyth - South (Beach),Wales,Ceredigion,
52.7694,-4.1071,Tal-Y-Bont (Beach),Wales,Gwynedd,
52.6963,-4.0576,Fairbourne (Beach),Wales,Gwynedd,
53.1393,-4.2727,Caernarfon,Wales,Gwynedd,
52.0759,-3.1239,Hay-On-Wye,Wales,Powys,Brecon Beacons National Park
53.3518,-3.3536,Prestatyn Gronant Dunes (Beach),Wales,Flintshire,
53.2625,-4.0899,Beaumaris (Beach),Wales,Isle of Anglesey,
51.6831,-4.2549,Burry Port,Wales,Carmarthenshire,
53.3606,-4.2642,Traeth Lligwy (Beach),Wales,Isle of Anglesey,
51.6691,-4.0403,Gorseinon,Wales,Swansea,
53.252,-4.537,Valley,Wales,Isle of Anglesey,
53.2117,-4.5014,Llanfaelog - Porth Nobla (Beach),Wales,Isle of Anglesey,
53.228,-4.5234,Rhosneigr - Traeth Crigyll (Beach),Wales,Isle of Anglesey,
51.5339,-3.0779,St Mellons Golf Club,Wales,Newport,
51.4886,-3.7251,Porthcawl - Rest Bay (Beach),Wales,Bridgend,
51.6703,-4.6953,Tenby - Castle Beach,Wales,Pembrokeshire,
51.8061,-3.4521,Garwnant Cycle Trail,Wales,Rhondda Cynon Taf,Brecon Beacons National Park
53.2878,-4.6508,Porth Dafarch (Beach),Wales,Isle of Anglesey,
51.5127,-3.188,Heath,Wales,Cardiff,
53.0729,-3.9328,Carnedd Moel-Siabod,Wales,Conwy,Snowdonia National Park
52.9981,-3.9436,Blaenau Ffestiniog,Wales,Gwynedd,
53.1299,-4.0507,Foel Goch,Wales,Gwynedd,Snowdonia National Park
53.1818,-4.4622,Aberffraw Bay (Traeth Mawr) (Beach),Wales,Isle of Anglesey,
53.2219,-4.5138,Rhosneigr (Beach),Wales,Isle of Anglesey,
52.4749,-3.7449,Pen Pumlumon-Arwystli,Wales,Ceredigion,
53.2787,-4.6166,Trearddur Bay (Beach),Wales,Isle of Anglesey,
53.2526,-3.9738,Llanfairfechan,Wales,Conwy,
53.0854,-4.3368,Dinas Dinlle (Morfa Dinlle) (Beach),Wales,Gwynedd,
52.415775,-4.059387,Penglais School,Wales,Ceredigion,
51.6845,-3.2284,Bargoed,Wales,Caerphilly,
53.1368,-3.7944,Llanrwst,Wales,Conwy,
51.3831,-3.3649,Fontygary Bay (Beach),Wales,Vale of Glamorgan,
51.9112,-3.153,Pen Allt-Mawr,Wales,Powys,Brecon Beacons National Park
51.8943,-3.1387,Pen Cerrig-Calch,Wales,Powys,Brecon Beacons National Park
51.9929,-3.1484,Rhos Dirion,Wales,Powys,Brecon Beacons National Park
52.8758,-3.3875,Moel Sych,Wales,Powys,
52.9011,-3.3716,Cadair Bronwen,Wales,Wrexham,
52.1635,-3.824,Tyncornel Youth Hostel,Wales,Ceredigion,
52.5118,-3.3118,Newtown (Powys),Wales,Powys,
51.4648,-3.6346,Ogmore-By-Sea (Beach),Wales,Vale of Glamorgan,
53.1738,-3.962,Foel Grach,Wales,Conwy,Snowdonia National Park
51.89394,-3.51574,Fan Frynych,Wales,Powys,Brecon Beacons National Park
51.7779,-4.7997,Oakwood Leisure Park Cross Hands,Wales,Pembrokeshire,
51.8952,-4.809,New Moat,Wales,Pembrokeshire,
52.0008,-4.9897,Goodwick Sands (Beach),Wales,Pembrokeshire,
51.7483,-3.3804,Merthyr Tydfil,Wales,Merthyr Tydfil,
52.1619,-4.4703,Cilborth (Beach),Wales,Ceredigion,
52.2118,-3.6645,Drygarn Fawr,Wales,Powys,
53.1187,-4.1216,Electric Mountain Llanberis,Wales,Gwynedd,Snowdonia National Park
52.0428,-4.3081,Llandysul,Wales,Ceredigion,
52.2142,-4.3576,New Quay (Harbour Beach),Wales,Ceredigion,
52.8224,-4.4998,Abersoch (Beach),Wales,Gwynedd,
53.1045,-4.0072,Glyder Fach,Wales,Conwy,Snowdonia National Park
53.2074,-3.9341,Drum,Wales,Conwy,Snowdonia National Park
52.136,-4.6406,Mwnt (Beach),Wales,Ceredigion,
52.7849,-4.1251,Dyffryn (Llanenddwyn) (Beach),Wales,Gwynedd,
53.3593,-4.5605,Porth Trwyn (Beach),Wales,Isle of Anglesey,
51.7412,-2.7227,Trelleck,Wales,Monmouthshire,
51.6332,-3.4568,Llwynypia Youth Hostel,Wales,Rhondda Cynon Taf,
51.8905,-3.4913,Llwyn-Y-Celyn Youth Hostel,Wales,Powys,Brecon Beacons National Park
52.7617,-3.4579,Llanwddyn,Wales,Powys,
51.5403,-3.3729,Llantrisant,Wales,Rhondda Cynon Taf,
52.1661,-4.4488,Llangrannog Ski Centre,Wales,Ceredigion,
52.9616,-3.1394,Llangollen Youth Hostel,Wales,Denbighshire,
51.6805,-4.159,Llanelli,Wales,Carmarthenshire,
51.5161,-3.1519,Llanedeyrn,Wales,Cardiff,
51.6593,-3.5048,Treorchy,Wales,Rhondda Cynon Taf,
52.7659,-3.2745,Llanfyllin,Wales,Powys,
51.8769,-3.3639,Waun Rydd,Wales,Powys,Brecon Beacons National Park
51.4994,-3.202,Gabalfa,Wales,Cardiff,
53.2929,-3.7263,Colwyn Bay,Wales,Conwy,
51.4894,-3.1362,Tremorfa,Wales,Cardiff,
53.0228,-3.0058,Erddig,Wales,Wrexham,
51.5724,-2.9572,Wales National Velodrome,Wales,Newport,
53.2036,-3.9624,Llwytmor,Wales,Gwynedd,Snowdonia National Park
51.8157,-2.7132,Monmouth,Wales,Monmouthshire,
51.6739,-4.6985,Tenby - North (Beach),Wales,Pembrokeshire,
51.7156,-4.6918,Coppet Hall (Beach),Wales,Pembrokeshire,
52.1107,-4.0764,Lampeter,Wales,Ceredigion,
53.2234,-4.1998,Llanfairpwll,Wales,Isle of Anglesey,
51.731,-4.8759,Lawrenny Youth Hostel,Wales,Pembrokeshire,Pembrokeshire Coast National Park
51.8183,-4.4995,St Clears,Wales,Carmarthenshire,
52.84171,-3.99583,Rhinog Fawr,Wales,Gwynedd,
53.1145,-3.3095,Ruthin,Wales,Denbighshire,
53.2271,-4.128,Bangor (Gwynedd),Wales,Gwynedd,
53.0543,-4.2824,Penygroes,Wales,Gwynedd,
51.7092,-4.8659,Upton Gardens,Wales,Pembrokeshire,Pembrokeshire Coast National Park
52.9096,-3.6003,Bala,Wales,Gwynedd,Snowdonia National Park
51.8931,-5.2984,St Davids White Sands,Wales,Pembrokeshire,
52.7495,-3.1336,Deuddwr,Wales,Powys,
52.9193,-4.2324,Criccieth,Wales,Gwynedd,
51.53,-3.142,Pentwyn,Wales,Cardiff,
51.476,-3.6848,Porthcawl - Trecco Bay (Beach),Wales,Bridgend,
51.5211,-3.1628,Cyncoed,Wales,Cardiff,
51.86337,-3.49739,Fan Fawr,Wales,Powys,Brecon Beacons National Park
51.8506,-5.1279,Newgale,Wales,Pembrokeshire,
51.6913,-4.6811,Monkstone Beach,Wales,Pembrokeshire,
51.6785,-4.2487,Burry Port Beach - East,Wales,Carmarthenshire,
51.4088,-3.484,Llantwit Major,Wales,Vale of Glamorgan,
51.3898,-3.298,"Cold Knap, Barry (Beach)",Wales,Vale of Glamorgan,
51.4384,-3.1722,Penarth,Wales,Vale of Glamorgan,
52.2552,-4.1318,Cross Inn,Wales,Ceredigion,
51.795,-4.0881,Cross Hands,Wales,Carmarthenshire,
53.28,-3.63,Llanddulas,Wales,Conwy,
51.4781,-3.1826,Millennium Stadium,Wales,Cardiff,
51.9541,-3.348,Ty'N-Y-Caeau Youth Hostel,Wales,Powys,
53.1012,-4.0279,Glyder Fawr,Wales,Gwynedd,Snowdonia National Park
51.5667,-4.0299,Caswell Bay,Wales,Swansea,
51.8561,-3.1342,Crickhowell,Wales,Powys,Brecon Beacons National Park
53.2929,-4.0681,"Lleiniog Beach, Penmon (Beach)",Wales,Isle of Anglesey,
52.43193,-4.01929,Gogerddan,Wales,Ceredigion,
53.2555,-4.3102,Llangefni,Wales,Isle of Anglesey,
51.9286,-3.2632,Llangorse Lake,Wales,Powys,Brecon Beacons National Park
52.3091,-3.3094,Llanddewi Ystradenni,Wales,Powys,
51.709,-4.6986,Saundersfoot,Wales,Pembrokeshire,Pembrokeshire Coast National Park
53.1154,-4.0459,Y Garn,Wales,Gwynedd,Snowdonia National Park
51.708,-5.1869,Westdale (Beach),Wales,Pembrokeshire,
51.8,-4.7425,Narberth,Wales,Pembrokeshire,
51.8443,-4.1403,National Botanic Garden Of Wales,Wales,Carmarthenshire,
51.6239,-3.4568,Tonypandy,Wales,Rhondda Cynon Taf,
52.9689,-3.1703,Llangollen,Wales,Denbighshire,
53.3252,-4.506,Stryd Y Facsen,Wales,Isle of Anglesey,
52.218,-3.9343,Tregaron,Wales,Ceredigion,
51.6564,-5.0623,Freshwater West (Beach),Wales,Pembrokeshire,
51.7771,-3.2048,Ebbw Vale,Wales,Blaenau Gwent,
53.1169,-3.1191,Treuddyn,Wales,Flintshire,
51.9463,-5.1413,Trevine Youth Hostel,Wales,Pembrokeshire,Pembrokeshire Coast National Park
51.6453,-4.8623,Freshwater East (Beach),Wales,Pembrokeshire,
53.3054,-4.1478,Llanddona,Wales,Isle of Anglesey,
51.9962,-4.7326,Crosswell,Wales,Pembrokeshire,Pembrokeshire Coast National Park
51.5665,-3.9762,Bracelet Bay (Beach),Wales,Swansea,
51.7313,-4.6563,Amroth (Beach),Wales,Pembrokeshire,
51.5434,-4.209,Port Eynon (Beach),Wales,Swansea,
53.2131,-3.0418,Shotton,Wales,Flintshire,
53.3363,-3.4063,Prestatyn,Wales,Denbighshire,
51.7857,-4.885,Picton Castle Gardens,Wales,Pembrokeshire,Pembrokeshire Coast National Park
51.8543,-3.9356,Carreg Cennen,Wales,Carmarthenshire,Brecon Beacons National Park
53.3383,-3.4328,Prestatyn Ffrith Beach (Beach),Wales,Denbighshire,
51.883,-3.6237,Crai Reservoir,Wales,Powys,Brecon Beacons National Park
52.0726,-4.1546,Llanybydder,Wales,Carmarthenshire,
51.6476,-4.0417,Gowerton,Wales,Swansea,
52.1182,-3.6596,Llanwrtyd,Wales,Powys,
51.6761,-3.6339,Glyncorrwg Mountain Bike Centre,Wales,Neath Port Talbot,
53.2947,-3.64,Llanddulas (Beach),Wales,Conwy,
53.3254,-3.8265,Llandudno - North Shore (Beach),Wales,Conwy,
52.8242,-4.5042,Abersoch,Wales,Gwynedd,
53.2925,-3.8583,Conwy Morfa (Beach),Wales,Conwy,
51.9447,-3.0364,Llanthony Priory,Wales,Monmouthshire,Brecon Beacons National Park
53.351,-4.2352,Moelfre (Beach),Wales,Isle of Anglesey,
51.5284,-3.6919,Pyle,Wales,Bridgend,
52.435,-4.0803,Clarach - South (Beach),Wales,Ceredigion,
53.0897,-3.7994,Betws-Y-Coed,Wales,Conwy,Snowdonia National Park
52.106,-4.7081,Poppit Sands Youth Hostel,Wales,Pembrokeshire,Pembrokeshire Coast National Park
53.2074,-4.497,Porth Trecastell (Beach),Wales,Isle of Anglesey,
52.9168,-3.7447,Arenig Fawr,Wales,Gwynedd,Snowdonia National Park
52.9063,-4.1665,Morfa Bychan (Craig Du) (Beach),Wales,Gwynedd,
52.59,-3.8522,Machynlleth,Wales,Powys,
51.6138,-4.9257,Bosherston Lily Ponds,Wales,Pembrokeshire,Pembrokeshire Coast National Park
52.81497,-3.80155,Rhobell Fawr,Wales,Gwynedd,
53.3163,-3.5001,Ocean Beach Amusement Park Rhyl,Wales,Denbighshire,
51.73112,-4.23998,Ffos Las Racecourse,Wales,Carmarthenshire,
52.9035,-3.9261,Trawsfynydd,Wales,Gwynedd,Snowdonia National Park
53.1028,-3.9151,Plas-Y-Brenin National Centre For The Mountains,Wales,Conwy,Snowdonia National Park
51.8006,-3.0599,Blorenge,Wales,Monmouthshire,Brecon Beacons National Park
51.8626,-3.0578,Sugar Loaf,Wales,Monmouthshire,Brecon Beacons National Park
53.065277,-4.1625,Grib Nantlle (Nantlle Ridge)  Y Garn,Wales,Gwynedd,
51.8741,-5.1974,Solva,Wales,Pembrokeshire,Pembrokeshire Coast National Park
51.8886,-4.854,Llys Y Fran County Park,Wales,Pembrokeshire,Pembrokeshire Coast National Park
51.4707,-3.2545,Caerau,Wales,Cardiff,
51.9323,-4.3627,Esgair,Wales,Carmarthenshire,
52.8627,-4.127,Harlech (Beach),Wales,Gwynedd,
51.6374,-3.7012,Afan Forest,Wales,Neath Port Talbot,
51.7044,-4.3128,Welsh Motor Sports Centre,Wales,Carmarthenshire,
52.7207,-4.0576,Barmouth (Beach),Wales,Gwynedd,
51.4878,-3.1873,Cardiff,Wales,Cardiff,
53.3738,-4.5563,Church Bay (Beach),Wales,Isle of Anglesey,
51.8766,-4.0612,Aberglasney Gardens,Wales,Carmarthenshire,
52.5437,-4.0449,Aberdovey,Wales,Gwynedd,Snowdonia National Park
51.8724,-5.2539,Caerfai Bay (Beach),Wales,Pembrokeshire,
51.9439,-3.1537,Mynydd Llysiau,Wales,Powys,Brecon Beacons National Park
51.7818,-5.1037,Broad Haven (Beach),Wales,Pembrokeshire,
51.5561,-4.1563,Oxwich Bay (Beach),Wales,Swansea,
51.8812,-3.4426,Corn Du,Wales,Powys,Brecon Beacons National Park
53.2841,-3.5801,Abergele,Wales,Conwy,
53.2826,-3.8282,Conwy,Wales,Conwy,
53.1127,-4.1318,Llanberis Youth Hostel,Wales,Gwynedd,
52.8163,-4.0983,Llanbedr,Wales,Gwynedd,Snowdonia National Park
51.6107,-2.9509,Caerleon,Wales,Newport,
51.5214,-3.1194,Llanrumney,Wales,Cardiff,
52.9162,-4.2324,Criccieth Castle,Wales,Gwynedd,Snowdonia National Park
51.5012,-3.193,Maendy,Wales,Cardiff,
53.3664,-4.5601,Porth Swtan / Church Bay,Wales,Isle of Anglesey,
51.4786,-3.7039,Porthcawl,Wales,Bridgend,
52.8758,-3.3875,Cadair Berwyn,Wales,Powys,
53.041,-4.0247,Bryn Gwynant Youth Hostel,Wales,Gwynedd,Snowdonia National Park
53.1698,-3.0801,Buckley,Wales,Flintshire,
53.1235,-4.0216,Ogwen Warden Centre,Wales,Gwynedd,Snowdonia National Park
53.1059,-3.9012,Capel Curig Youth Hostel,Wales,Conwy,Snowdonia National Park
51.8723,-3.4791,Storey Arms,Wales,Powys,Brecon Beacons National Park
51.6757,-5.0792,Angle,Wales,Pembrokeshire,Pembrokeshire Coast National Park
52.0236,-4.8944,Cwm Yr Eglwys (Beach),Wales,Pembrokeshire,
53.4096,-4.5096,Cemlyn (Beach),Wales,Isle of Anglesey,
53.3176,-4.2122,Benllech (Beach),Wales,Isle of Anglesey,
53.311,-4.2041,"St. Davids, Benllech (Beach)",Wales,Isle of Anglesey,
53.3484,-3.3842,Prestatyn Central (Beach),Wales,Denbighshire,
51.6939,-3.8976,Clydach,Wales,Swansea,
51.9936,-4.9749,Fishguard,Wales,Pembrokeshire,
51.6448,-4.7723,Manorbier Youth Hostel,Wales,Pembrokeshire,Pembrokeshire Coast National Park
52.9994,-4.0193,Cnicht,Wales,Gwynedd,
51.66,-3.83,Neath Abbey,Wales,Neath Port Talbot,
51.4881,-3.189,Glamorgan C.C.C.,Wales,Cardiff,
52.0342,-4.8676,Newport Bay,Wales,Pembrokeshire,
53.1409,-3.1797,Maeshafn Youth Hostel,Wales,Flintshire,
52.0172,-4.8352,Newport Youth Hostel,Wales,Pembrokeshire,Pembrokeshire Coast National Park
51.565,-3.981,Mumbles Head,Wales,Swansea,
53.0428,-2.9911,Wrexham,Wales,Wrexham,
53.3216,-4.2246,Benllech,Wales,Isle of Anglesey,
51.8258,-3.682,Craig Y Nos Country Park,Wales,Powys,Brecon Beacons National Park
53.259,-3.509,Rhyl,Wales,Denbighshire,
53.174,-2.986,Hawarden,Wales,Flintshire,
53.3092,-4.6318,Holyhead,Wales,Isle of Anglesey,
51.3993,-3.2813,Barry,Wales,Vale of Glamorgan,
52.9527,-3.396,Cynwyd Youth Hostel,Wales,Denbighshire,
51.8103,-5.105,Druidston Haven (Beach),Wales,Pembrokeshire,
51.608,-4.9205,Broad Haven South (Beach),Wales,Pembrokeshire,
51.9457,-3.6973,Glasfynydd Family Mountain Bike Route,Wales,Powys,Brecon Beacons National Park
51.7095,-4.6945,Saundersfoot (Beach),Wales,Pembrokeshire,
51.6563,-4.7136,Penally (Beach),Wales,Pembrokeshire,
52.8187,-4.5756,Hell's Mouth (Beach),Wales,Gwynedd,
51.6405,-4.6915,"Priory Bay, Caldy Island (Beach)",Wales,Pembrokeshire,
52.1496,-3.4024,Builth Wells,Wales,Powys,
51.7722,-3.2455,Tredegar,Wales,Blaenau Gwent,
51.9244,-3.5047,Mynydd Illtyd,Wales,Powys,Brecon Beacons National Park
52.8883,-3.6229,Llyn Tegid,Wales,Gwynedd,Snowdonia National Park
52.947,-3.6517,National White Water Centre (Bala),Wales,Gwynedd,Snowdonia National Park
52.6247,-3.1744,Llwynderw,Wales,Powys,
52.0165,-4.7445,Castell Henllys,Wales,Pembrokeshire,Pembrokeshire Coast National Park
51.7361,-5.2446,Martins Haven (Beach),Wales,Pembrokeshire,
51.7512,-2.9964,Goytre Wharf (Abergavenny),Wales,Monmouthshire,Brecon Beacons National Park
52.97476,-4.14939,Cwmystradllyn,Wales,Gwynedd,Snowdonia National Park
51.5672,-4.0107,Langland Bay (Beach),Wales,Swansea,
53.1593,-4.2664,Menai Strait,Wales,Gwynedd,
53.2224,-4.1643,Menai Bridge,Wales,Isle of Anglesey,
51.621,-3.9424,Swansea,Wales,Swansea,
51.4617,-3.4483,Cowbridge,Wales,Vale of Glamorgan,
52.139,-4.571,Aberporth,Wales,Ceredigion,
52.789,-4.742,Aberdaron,Wales,Gwynedd,
52.0081,-3.1295,Twmpa,Wales,Powys,Brecon Beacons National Park
53.068,-4.077,Snowdon Summit,Wales,Gwynedd,Snowdonia National Park
51.882,-3.7077,Fan Brycheiniog,Wales,Powys,Brecon Beacons National Park
52.9798,-3.3679,Corwen,Wales,Denbighshire,
52.063,-3.614,Sennybridge,Wales,Powys,
52.6576,-3.8378,Corris Youth Hostel,Wales,Gwynedd,
52.344,-3.947,Trawsgoed,Wales,Ceredigion,
51.78,-3.2429,Lower Sirhowy,Wales,Blaenau Gwent,
51.7378,-4.669,Colby Woodland Garden,Wales,Pembrokeshire,Pembrokeshire Coast National Park
52.8233,-3.8921,Coed Y Brenin Forest Park,Wales,Gwynedd,Snowdonia National Park
51.5399,-4.2091,Port Eynon Youth Hostel,Wales,Swansea,
51.8191,-3.3704,Pontsticill Reservoir,Wales,Powys,Brecon Beacons National Park
52.9276,-4.1321,Porthmadog,Wales,Gwynedd,
51.8963,-3.2908,Talybont On Usk,Wales,Powys,Brecon Beacons National Park
52.3926,-3.8631,Ystumtuen Youth Hostel,Wales,Ceredigion,
52.1056,-4.6954,Poppit Sands - West (Beach),Wales,Pembrokeshire,
51.92,-3.4644,Brecon Beacons Visitor Centre,Wales,Powys,Brecon Beacons National Park
53.3189,-3.4903,Rhyl,Wales,Denbighshire,
52.66,-3.1451,Welshpool,Wales,Powys,
51.7591,-3.2841,Rhymney,Wales,Caerphilly,
51.6396,-3.2347,Ystrad Mynach,Wales,Caerphilly,
51.7119,-4.0359,Pontarddulais,Wales,Swansea,
51.6122,-3.5829,Pontycymer,Wales,Bridgend,
53.0822,-4.0201,Pen-Y-Pass Youth Hostel,Wales,Gwynedd,Snowdonia National Park
51.9994,-3.1361,Lord Hereford's Knob,Wales,Powys,Brecon Beacons National Park
51.6414,-2.6725,Chepstow,Wales,Monmouthshire,
52.917,-3.583,Bala,Wales,Gwynedd,
51.655,-2.6844,Chepstow Racecourse,Wales,Monmouthshire,
53.093,-3.941,Capel Curig,Wales,Conwy,Snowdonia National Park
51.6108,-3.0985,Risca,Wales,Caerphilly,
53.007,-3.9422,Antur Stiniog,Wales,Gwynedd,Snowdonia National Park
51.8571,-4.3153,Carmarthen,Wales,Carmarthenshire,
51.6424,-3.9334,Swansea City Fc,Wales,Swansea,
